filename,thermal_gradient,circulation_rate,kick_intensity,kick_time,k_reservoir,h_reservoir,porosity_reservoir,ECD_SP,case_number
Case53_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,851.74880985159,408.022317929856,120.9757054856,18.0202159104438,64.7463242374774,0.170165270285391,9190.3552,53
Case41_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,725.333269760309,429.372304991451,94.3528409270822,16.4745936358703,44.5336722459043,0.25211312810538,9190.3552,41
Case29_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,811.824194873189,463.914037612869,102.882115339571,29.1697931069308,23.0095861460405,0.18173514116218,9190.3552,29
Case52_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,858.887535195804,413.003969760326,115.666892643264,22.2011708296862,87.2558761992634,0.181264702916979,9190.3552,52
Case16_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,806.184059772766,392.384255991229,64.5410356844606,17.4427500461593,32.7391001164616,0.259175249784894,9190.3552,16
Case40_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,861.264526378454,399.483629786114,79.2346466850751,31.5232207390153,44.1262887577183,0.133450647190751,9190.3552,40
Case28_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,850.006129679344,431.365120696945,95.6667832112642,15.7667112548309,16.3431665295118,0.154583228395844,9190.3552,28
Case51_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,776.568940244161,483.201273353961,115.505873366519,35.1732736543292,29.0652220097386,0.121567373290447,9190.3552,51
Case39_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,794.155790718534,381.04125126462,119.801943450011,53.26296970542,31.6865448745427,0.159197629976283,9190.3552,39
Case15_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,786.838351584853,512.213526805486,75.5057495140663,8.28560632480004,31.3724773548168,0.17001404373372,9190.3552,15
Case50_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,792.890670078882,414.088095907988,110.348263725078,37.0132665713184,42.8873891135864,0.0847430250385572,9190.3552,50
Case27_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,769.869772284588,508.519169457218,128.013294153887,10.8571648742057,47.3232847976596,0.0577631868547024,9190.3552,27
Case38_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,802.389829382642,411.675273789468,118.177810211107,24.9489544387487,26.8663254714707,0.0704217194355336,9190.3552,38
Case14_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,805.16405544507,408.626872026675,69.7414541748088,49.8028040180314,30.5645029490812,0.0765451687207352,9190.3552,14
Case26_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,790.535090835549,469.973328406395,72.533384212505,24.5237220157773,53.6428109640704,0.197466786905144,9190.3552,26
Case49_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,761.779883351335,411.681765957313,121.069239069513,14.7851151488323,23.5587867121621,0.236827974628645,9190.3552,49
Case13_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,706.654187346172,367.074765844315,88.9342055757966,20.4970545740292,40.8058710635951,0.098942556084908,9190.3552,13
Case37_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,773.51427751769,405.002170068029,71.5641175931439,20.9593671991411,17.7918002031785,0.0756797232892144,9190.3552,37
Case25_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,895.17403438193,425.765830975174,66.4194825613263,13.8446239319835,28.3668326067692,0.0940548732216413,9190.3552,25
Case12_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,799.484352977837,422.640898230063,98.4160729140488,19.6451745677452,39.4406107462778,0.157659379637143,9190.3552,12
Case48_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,814.904386887497,484.346904665824,123.841187484095,16.0996324398411,29.8092205900492,0.208411508382551,9190.3552,48
Case36_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,787.567209525798,378.711975606652,88.8057625501814,28.2491257193936,37.9727047267268,0.314570753299995,9190.3552,36
Case24_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,778.501960801744,373.479008694554,96.4392949621763,22.7626380375628,33.0845154445805,0.320565334184779,9190.3552,24
Case11_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,776.112838164764,407.522487305987,115.61585841635,21.9473121659897,55.297432974727,0.0612827341193408,9190.3552,11
Case47_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,781.428855665054,404.108951779282,60.8419617704135,14.578711218247,39.6308210232932,0.10150274043581,9190.3552,47
Case35_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,805.610223483064,492.982553121844,130.442722408061,20.4220247437434,34.6015076840908,0.153885207470177,9190.3552,35
Case23_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,810.596693838441,382.345199795517,102.401675641671,30.0130083633036,21.1373904788611,0.324712773866237,9190.3552,23
Case10_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,749.912162463349,415.418973443731,76.6518624079855,14.7779120758397,60.9330871044654,0.118426196775337,9190.3552,10
Case34_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,709.37153727595,360.558226386377,65.7444365050385,22.2840055342,53.4141356051139,0.0892286122657073,9190.3552,34
Case46_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,744.279210212992,479.608705856391,117.579698451004,34.8926036666148,25.497399340043,0.243604709938134,9190.3552,46
Case22_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,887.49748301341,394.672395511545,106.378626527801,26.2833272291181,39.586981716651,0.0900001098338276,9190.3552,22
Case9_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,810.641413085973,415.891665761728,123.394262489901,17.681906734036,46.7322854027514,0.0941667996509647,9190.3552,9
Case33_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,840.697124783083,452.711311755633,63.3388205335911,19.7799768819955,44.9727608430746,0.117993126002835,9190.3552,33
Case45_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,761.223030678261,384.765507422076,77.4400896539204,29.243936566435,32.017593204554,0.208180028685663,9190.3552,45
Case21_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,742.14784390828,489.806017586022,104.470532906109,17.9952335086542,53.5032136607466,0.15704004809766,9190.3552,21
Case74_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,888.188061877887,494.971581385111,107.886797032894,16.7744616798874,65.2724777943099,0.0964612331239098,9190.3552,74
Case68_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,802.157800395623,427.350210371218,91.9813682223246,21.2075114579981,27.8495765353251,0.0907827796429585,9190.3552,68
Case62_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,896.999470488197,432.84743876846,97.0963851416693,16.1136102851305,44.5298785197557,0.290916655738567,9190.3552,62
Case80_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,794.714946292241,412.285587361627,133.592523799184,25.5595907585593,32.874116127755,0.153717888453348,9190.3552,80
Case61_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,704.684709061856,468.04574024592,86.2945493100055,32.5611677413934,27.9424634306126,0.205334674618421,9190.3552,61
Case67_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,770.261825437055,416.751965449069,66.3804310665663,10.9499599489852,37.8314372553468,0.203529479792898,9190.3552,67
Case73_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,765.560782745633,447.042324563229,73.3435262636634,25.7499705728107,15.0610554704186,0.150820066074245,9190.3552,73
Case79_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,788.365620636907,418.584427672526,90.9314032771293,27.2592358441023,42.8815002639831,0.179467584500262,9190.3552,79
Case60_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,775.055936596638,487.948132759753,118.200800144198,23.0052859474015,32.9496812372394,0.136557022372398,9190.3552,60
Case72_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,727.332816235365,418.880734780582,89.3915797402804,20.9966350768035,32.2833857568587,0.225185268633018,9190.3552,72
Case66_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,804.155162960112,495.826756041671,96.2181257259128,13.555747087494,50.685327774393,0.196218101829607,9190.3552,66
Case78_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,859.86151755187,448.487232635122,93.9281350695647,19.0071299505117,45.3686789981984,0.0557943926460004,9190.3552,78
Case71_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,852.177641167221,376.127834785209,75.5880668214657,32.3759134724095,46.2049397894381,0.143284501026273,9190.3552,71
Case59_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,854.470252901673,482.417915689615,88.0865298282996,20.8278510477851,31.6216340286712,0.107587391029464,9190.3552,59
Case65_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,808.328152124589,470.820787426069,98.9270535426069,15.2691287162587,27.209281544823,0.15545989448114,9190.3552,65
Case70_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,882.248414810134,456.598997137885,64.3414755247245,14.8792950947672,87.9819552396552,0.156483266226314,9190.3552,70
Case58_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,866.759545802222,404.868622880182,98.6595897858467,29.2231762496186,36.2891888872365,0.0773471665946122,9190.3552,58
Case77_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,809.272564186759,430.428474174097,115.758396046863,15.8801206584687,20.7381019979628,0.0761447433072538,9190.3552,77
Case64_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,771.675754274873,457.04458883503,185.340748519304,24.8890792704585,29.4858489297265,0.140902671585143,9190.3552,64
Case69_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,851.690476646176,473.274654611707,74.6331619031028,18.9519320577359,106.946800354397,0.0791567696400135,9190.3552,69
Case76_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,773.148882355691,521.270993938513,127.036521434216,54.4171680429986,37.5867414417339,0.0961365058109329,9190.3552,76
Case57_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,738.543354227797,493.107423684892,97.9899526910308,28.2435026633991,20.6685801608103,0.169266955777306,9190.3552,57
Case63_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,809.900149319843,438.747695645091,83.7419357044694,29.9412769937141,35.8519015219017,0.135464383090051,9190.3552,63
Case86_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,809.807224748428,415.922683959698,66.4731087281709,17.8034323630313,38.8162173380949,0.187614776490043,9190.3552,86
Case75_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,793.294832269432,464.624800735563,75.1760862880095,33.7434553214331,32.5170992863275,0.144188850521217,9190.3552,75
Case89_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,818.484439802911,406.058063533906,97.3700498273543,19.8442539489625,19.8662875918172,0.205332879755393,9190.3552,89
Case83_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,858.989424064848,367.931378093457,123.609010829988,20.8654305358454,34.1707048812216,0.131044492466679,9190.3552,83
Case85_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,701.791864427693,409.592871177484,88.3243938275731,12.4676464403175,68.9336736633427,0.135465342326036,9190.3552,85
Case92_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,708.586571836649,457.055562321634,95.9478836174941,11.2087116071896,44.5681055849175,0.251392710837978,9190.3552,92
Case88_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,825.537914462997,380.815889515633,68.6166888499047,9.04289821765915,57.739561793127,0.165285202869947,9190.3552,88
Case82_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,887.773198059698,443.648910492256,94.0695673323984,14.2940200506885,27.4657690670629,0.0856634962567148,9190.3552,82
Case84_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,794.34722774404,495.406470546685,75.2917809213658,20.8187868403054,33.1550545566028,0.0882806475442943,9190.3552,84
Case91_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,788.666512990607,368.095407307099,98.4463141859148,8.06929969218209,39.0660720107639,0.0525419261907892,9190.3552,91
Case87_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,792.230329654303,477.713343558216,127.364973542759,22.0847027321606,47.4383270598633,0.0574989515163214,9190.3552,87
Case94_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,834.413781261433,449.285531757335,76.0374113851116,23.8355610601599,47.3820634496177,0.0952103907984441,9190.3552,94
Case81_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,706.875684043776,465.745110275598,83.5083721223839,7.47633277133068,45.6803639773028,0.145299853409275,9190.3552,81
Case90_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,746.427707946535,434.423475109125,97.4312813694411,9.69811193099975,51.0820963020784,0.300839035466408,9190.3552,90
Case93_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,757.887726398868,367.877016964681,99.416694129809,22.4831486394189,25.9283265219368,0.262265369656593,9190.3552,93
Case96_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,793.659824331027,519.829941342223,77.0120649406684,5.78842343157664,37.0067265516037,0.143225120715947,9190.3552,96
Case98_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,777.035113484278,410.371643825885,107.327524352745,21.8689800179436,22.7185976537065,0.0906322041311308,9190.3552,98
Case100_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,888.556654753144,426.649597877122,63.3974551967333,31.6164277169979,41.7911720648757,0.304280741842141,9190.3552,100
Case95_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,749.552435614284,423.031753575262,90.4111475061235,22.0898049105095,53.8452206755778,0.299096506272061,9190.3552,95
Case97_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,782.721324269736,462.589304924966,75.0949587364791,21.6364560240544,47.5797198839555,0.0937465464644737,9190.3552,97
Case99_TD_16994ft_Event_DynamicControl_SBM.mat,1.80645760398525,793.712532717708,422.391947221721,102.94908849868,21.2251784203927,41.2258084676007,0.131041694443719,9190.3552,99
