filename,thermal_gradient,circulation_rate,kick_intensity,kick_time,k_reservoir,h_reservoir,porosity_reservoir,ECD_SP,case_number
Case26_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,938.113857552775,327.084045388566,97.5061052206586,17.9240399142152,38.2688881267404,0.109503574324725,6395.896,26
Case12_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1058.22415850654,384.333609636763,85.1235396002684,16.6572954495937,29.1691706348747,0.259083936434143,6395.896,12
Case36_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1006.03119827229,328.108305042206,77.6300844842608,25.1678591508277,42.0483027775298,0.232386497372634,6395.896,36
Case48_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,998.820070977634,306.650015966271,84.1158088228234,11.1411305140635,38.3614287015296,0.0776824235055164,6395.896,48
Case25_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,975.587348703714,382.759136640555,88.6360937852468,11.2470282112879,46.0995265073603,0.1057296071339,6395.896,25
Case11_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,970.22336392814,362.501641255149,121.337492186222,22.0965119585052,50.3030741244209,0.132248871260114,6395.896,11
Case24_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1014.08981653715,361.422064441791,90.4023966759,40.0638548481587,39.031324473094,0.171422840877889,6395.896,24
Case35_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1006.43928981603,378.64423757908,81.3140471770564,10.2969028982079,29.0686468257907,0.250954045885249,6395.896,35
Case47_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,986.631739904613,359.615866102296,125.84038324041,18.8890308158396,22.7849534155271,0.11738833318092,6395.896,47
Case10_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1040.91026208818,385.558831678826,80.8186437853057,14.9955330207165,45.3510799587998,0.185099114218433,6395.896,10
Case23_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,980.379358010074,383.842492325989,120.158700761804,20.6450089053961,34.995138707756,0.159768957855457,6395.896,23
Case46_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1007.72920950766,329.691155394767,125.299125067174,44.3109484259833,18.5614231174475,0.0645963757821963,6395.896,46
Case34_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,979.550147551757,329.732229928376,88.307208343525,16.1364247106402,22.2082894183041,0.183859714235774,6395.896,34
Case9_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1036.76734082155,341.724296224649,126.068575608958,34.1426185730768,29.3553480813954,0.177084449299891,6395.896,9
Case22_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1045.49718420102,352.757491810669,64.2915269297514,32.1486489262518,34.7127594106418,0.172964821822005,6395.896,22
Case68_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,975.523079513664,346.199390558041,103.350842653044,75.9605654725178,46.6312792779819,0.0812234651349303,6395.896,68
Case33_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,951.55933727597,347.102930815818,79.6210254015536,14.0238290603811,30.2345325456796,0.0554617353097574,6395.896,33
Case45_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1034.43806272391,366.757990762573,77.7739467315131,9.96004554871543,22.8182030668727,0.0540820221072331,6395.896,45
Case21_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1083.84782881373,322.698104524458,65.5300711522946,21.2994801716772,23.9475057239328,0.101371036701784,6395.896,21
Case62_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1050.87063074314,360.283527655452,82.3315462836907,20.7374560096364,27.2005596320041,0.0664615589244231,6395.896,62
Case67_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1030.1396656692,403.674803531263,147.34519110101,18.7118575256852,17.4300037347258,0.0613737291621187,6395.896,67
Case80_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,986.273328591435,366.101909177408,120.399745365321,22.1553889298789,20.1737410027906,0.214463217822163,6395.896,80
Case74_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,971.505715855774,339.019237784757,96.3034839232219,13.125795128333,34.4761892344738,0.0772022772582688,6395.896,74
Case66_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1013.63804707575,362.604706361068,67.0222274255447,31.6014091932092,74.5595531917115,0.167156468838831,6395.896,66
Case61_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,959.899416401697,335.982687686445,127.260328456637,13.1072910543603,45.9179186945782,0.110489323613094,6395.896,61
Case73_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1058.18188267661,347.674624485671,124.074209665157,42.6033867110409,21.9031193304161,0.117370233352004,6395.896,73
Case79_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1005.23409471505,355.313894685078,73.0279426784838,18.9505331595841,22.9045677232933,0.146832321821469,6395.896,79
Case65_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,992.473120528952,393.585271604828,104.193324080059,33.9528706201026,36.1000696093066,0.0556257835941573,6395.896,65
Case60_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,957.672912319515,408.49191984794,112.168832101062,9.3251699075484,48.2821732622139,0.0983616974232076,6395.896,60
Case78_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1019.19676360381,400.676256021467,112.645182310999,23.298725758222,21.1462837854043,0.216845376094875,6395.896,78
Case72_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1019.8068916853,317.079182856944,102.903378776418,10.0750216391681,31.9572582426825,0.101939652170499,6395.896,72
Case64_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1017.78352307648,336.793301318249,78.7436758604214,14.9925196330251,38.0187018899192,0.131316052548117,6395.896,64
Case77_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1038.28750131601,288.276077911207,90.3158091064424,25.973907083389,42.5639617195284,0.116277282661021,6395.896,77
Case59_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1012.39858888667,344.439774934489,63.7963479286778,8.26446686242278,43.2485647829764,0.11500866583246,6395.896,59
Case71_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,984.101611421695,366.915799075498,125.274143810144,19.585536717569,40.3770829191089,0.0511819763725021,6395.896,71
Case63_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,946.582717117116,381.272622863631,106.714886549625,21.7827390285094,33.4842969205531,0.130751445032998,6395.896,63
Case76_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1045.6046681945,333.823244027407,134.705651048972,43.3075058004679,28.2287554274603,0.132424558065365,6395.896,76
Case58_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,963.471065656725,361.034600404236,118.312309933234,21.677848813152,37.2744246136379,0.114269274637416,6395.896,58
Case70_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1045.81435796582,407.113321965077,63.0354787784926,29.7657086055853,26.1476774933629,0.150152744905112,6395.896,70
Case75_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1098.20777133836,338.028380898183,60.8141459009732,20.6867304137803,64.5379427115529,0.0641740965425384,6395.896,75
Case83_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1036.7493946598,423.02309222588,114.786227552748,18.3822290551725,23.1071660800916,0.0509763388002741,6395.896,83
Case69_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,923.803381415573,408.74579482621,88.6077204216622,17.3549194384281,53.2271948082165,0.177885651370818,6395.896,69
Case57_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,996.366937508125,373.485784748999,87.5441421439764,18.1703928606021,18.2324048312896,0.0917979235004963,6395.896,57
Case89_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,979.568701519804,338.767512773211,110.344167393668,14.8160631012906,29.1736386235912,0.168868189867174,6395.896,89
Case82_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1011.50548914327,427.731255578474,116.689497894706,16.7034616879902,22.7141975374725,0.0527377867181047,6395.896,82
Case92_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,918.964104648049,313.297056067367,100.074203933647,17.5987055520996,39.1895883965976,0.078786900141146,6395.896,92
Case86_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1049.08230644179,379.823152039083,100.306117798777,18.7465054844014,27.0384163099626,0.186017287417997,6395.896,86
Case88_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1053.29157099661,361.278745350343,86.1427776959315,20.8068817827474,24.1071189913817,0.100325247123355,6395.896,88
Case81_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1043.44890449025,342.915072785167,132.963454461444,42.7798499405281,18.6552249493166,0.13235842632672,6395.896,81
Case91_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,999.324922278695,385.323128318714,60.1575072689092,14.1848162825775,33.0519593714288,0.107813751252646,6395.896,91
Case85_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1037.79379145506,374.013246109032,110.158858499115,17.0334699732415,17.1600623140054,0.115495222386708,6395.896,85
Case87_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,998.278539967325,344.65551765958,101.609855367619,25.7272219595636,24.2892174604398,0.0794966559167357,6395.896,87
Case90_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,961.174666698456,379.040955895813,73.7476476135795,38.8918448795726,52.9160662791035,0.101786926659763,6395.896,90
Case94_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,970.109564110871,331.260549595272,99.3293376760605,10.2483624019654,43.5470060648889,0.246035240039322,6395.896,94
Case84_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1090.91132230575,416.238719438298,89.9673683168023,16.7394588645684,27.7483002221323,0.0806993962397715,6395.896,84
Case98_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1018.44510518348,296.73940805239,131.873696349424,47.1436820653836,26.9292784789369,0.0957209294294662,6395.896,98
Case93_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1044.38885948846,333.271912445101,99.0413349201197,20.7394765226903,62.439550534008,0.11931826785415,6395.896,93
Case96_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1038.69303791108,379.726805042641,136.392380939139,11.971577000014,51.1318127938431,0.120370089625281,6395.896,96
Case100_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,997.295487087884,356.660494410583,136.125594444208,28.1071443423222,23.9125248910729,0.164483151520445,6395.896,100
Case97_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1022.48961862503,392.09474700279,140.258794766274,6.91906894398847,80.7977448733194,0.175738777703939,6395.896,97
Case95_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,1021.91603184107,370.150611880803,109.578670053026,13.4149173099658,34.8744594395335,0.242136734203459,6395.896,95
Case99_TD_13820ft_Event_DynamicControl_SBM.mat,1.80928562340396,966.164147643336,331.045250878725,102.942468703149,14.9971266753392,46.4952028198645,0.281735192226232,6395.896,99
