filename,thermal_gradient,circulation_rate,kick_intensity,kick_time,k_reservoir,h_reservoir,porosity_reservoir,ECD_SP,case_number
Case14_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,579.778596887552,526.955010834925,133.499282972957,25.6566570294166,30.8469321385027,0.21878655916475,13195.91,14
Case49_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,569.064467269647,587.680977970156,127.06686812091,21.1898560476673,28.2719053198941,0.085540151572663,13195.91,49
Case37_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,612.410883988744,579.322970709069,91.3994704640006,20.5345474306659,34.4224090963371,0.117462936673532,13195.91,37
Case25_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,568.257686130412,599.955061797074,94.1320561142934,9.62062925675351,30.8323719912733,0.104381325243616,13195.91,25
Case13_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,612.040422024848,505.941959765059,123.414064264251,14.1456628092373,15.6566485534642,0.150976124819502,13195.91,13
Case48_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,586.034618480367,530.384678444562,84.6919399874161,24.8982987128275,78.1655505022896,0.169907779568087,13195.91,48
Case36_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,533.829824225383,568.119834195954,75.2543237696727,34.1749749167542,41.1948827990093,0.0916591514204226,13195.91,36
Case24_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,643.49472101174,564.646563811586,104.239830716448,24.1984167779215,34.5948244554414,0.189640977910542,13195.91,24
Case12_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,614.648836572987,520.686518990169,92.7987346925906,19.7541963617234,24.4252756122819,0.0968477725298288,13195.91,12
Case35_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,566.59075515138,570.640909969457,62.6175594885062,14.1963531468625,59.0443371043343,0.126645284844377,13195.91,35
Case47_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,620.512002097157,520.565174428005,99.5916511918169,20.115818006044,22.0467550045321,0.0770142631650674,13195.91,47
Case23_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,567.91227178588,581.153285662389,93.4067886229136,38.7189384194103,21.3220446959121,0.108380118351692,13195.91,23
Case11_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,609.718471391932,600.355504496579,86.6615670193123,23.4673696580295,41.8578928313922,0.10304233903181,13195.91,11
Case34_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,526.386469213776,481.600165351725,138.57701534378,28.3487862804732,60.4150976012113,0.142664459291861,13195.91,34
Case46_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,599.077738395508,467.725022814675,92.3851464627886,18.6211114340552,51.8640423476358,0.171951101471201,13195.91,46
Case22_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,574.466245571458,584.789031662175,74.9613407836798,14.3487551035674,51.6054316056866,0.145803767497299,13195.91,22
Case10_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,510.319639096554,556.005498395826,73.7966598661268,20.6156207530206,36.6731765808663,0.24052725900992,13195.91,10
Case33_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,577.954444040417,578.050688922311,91.5876891553717,14.8070713162909,44.1369407997373,0.249960002116188,13195.91,33
Case45_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,612.161666992773,485.111924135066,61.3984810532271,27.1380900398805,25.0762324887023,0.232862636210919,13195.91,45
Case21_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,576.067153986748,452.313702091189,115.750464518892,36.71097978364,34.1763257106149,0.149799740264737,13195.91,21
Case80_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,673.965505689305,551.34182323436,65.8381524681745,19.2981037830695,65.6424470607242,0.332203751141648,13195.91,80
Case9_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,550.315306145575,499.554183557374,74.2596746197143,12.1563352845538,23.1173381827924,0.166263794845471,13195.91,9
Case68_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,557.475501580603,528.549114734833,123.633656933721,14.2946212113551,27.741485759839,0.188174073221254,13195.91,68
Case74_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,564.050095170459,533.311002861017,80.1868762703171,17.7876968511953,32.2903053936313,0.092448069234807,13195.91,74
Case79_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,590.277189375014,523.281476477017,108.396761096215,14.8593038162615,67.0203055503245,0.134066055592451,13195.91,79
Case62_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,531.504291248292,567.449140621677,136.067820866277,23.0450546025033,43.8270263687349,0.201045983138212,13195.91,62
Case67_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,539.970510540917,576.741705874587,78.3906713797354,18.8491528599612,28.1588564102193,0.115933212208531,13195.91,67
Case73_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,618.642654793853,502.620194445899,72.8015924729502,24.5597104745941,18.6481435305717,0.108712387312119,13195.91,73
Case61_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,589.272076460729,502.248958405855,114.428473717268,17.9457240494235,49.5722252494154,0.0601285344035738,13195.91,61
Case78_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,696.753697277023,538.808691424218,154.153936235127,20.8557362945507,26.3842849541679,0.192758542729278,13195.91,78
Case72_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,575.78194799235,535.628790253222,85.9747964957848,19.4869896160467,21.2773244744269,0.156383580794366,13195.91,72
Case77_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,604.72828682299,516.510347971879,74.2481456144782,41.2187640394514,36.0185109651358,0.087970897929747,13195.91,77
Case60_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,653.954657009817,530.267833991524,94.0467721117021,21.0176745723826,36.0967443389569,0.186252044828555,13195.91,60
Case66_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,646.821414375011,505.234671569365,113.921558109081,11.1796552543168,12.0776606341794,0.117910146491532,13195.91,66
Case76_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,617.626445373624,529.476458197618,81.4653599987293,20.98296161163,25.3384428353417,0.199838550402479,13195.91,76
Case65_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,528.639073916326,513.466332277074,124.681027690451,33.9058732535751,48.5525502603508,0.15383486334131,13195.91,65
Case59_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,656.973679090007,527.251409180858,97.9768190386361,17.5119958138594,33.5115633081942,0.0973285588404681,13195.91,59
Case71_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,654.038928277599,554.262942809226,89.8420891785308,13.1564118299953,19.88408113214,0.16891467476891,13195.91,71
Case75_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,520.621449744099,471.257597565482,119.931365422976,30.9996645713624,33.9277388836629,0.155306831710377,13195.91,75
Case70_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,607.537204084442,497.978755240081,114.492070849079,35.6684493128251,25.3393117369802,0.173145206334027,13195.91,70
Case64_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,565.972100216733,601.568931849778,86.5336254063445,10.457883235728,23.458923271158,0.120004576847548,13195.91,64
Case58_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,606.819648537501,568.048090242504,98.0750259381172,13.1990136211021,13.493359597404,0.244021333172094,13195.91,58
Case83_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,652.558206918605,541.61532053915,88.7937435074686,24.9260424189563,27.6501247054094,0.143240794424053,13195.91,83
Case69_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,531.021127880774,585.044104181883,78.4668746526749,12.9139227684276,22.0943297146817,0.228026380013835,13195.91,69
Case57_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,575.714325752223,579.41267451042,123.959186164036,26.8090076238674,30.4576688725908,0.14974230339634,13195.91,57
Case63_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,648.013854914608,564.775371075198,131.150927648226,12.5244175379729,14.2505593229373,0.188193971428915,13195.91,63
Case82_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,560.169244947162,532.182647458247,66.5828634645326,14.6522666733898,26.4935060515832,0.331056450938991,13195.91,82
Case89_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,602.804268664332,508.296022490908,163.904731227223,16.0851502443432,36.6887325070505,0.0640693993110743,13195.91,89
Case92_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,651.725165629591,615.81280092102,70.5346181691843,20.08826023835,31.6297052868912,0.13389494915826,13195.91,92
Case86_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,612.090032988992,565.496018870106,116.952145188606,11.2640972106837,50.7259229546977,0.296606633011961,13195.91,86
Case81_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,694.227383617178,634.153416785267,94.4256061318655,12.7405520907334,28.0776534204597,0.118720349501654,13195.91,81
Case88_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,626.731282552561,559.035395244147,108.922603754378,32.1548464009562,21.463815762349,0.0797449547599998,13195.91,88
Case91_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,603.765118263081,591.778718764543,84.7864995799047,27.9346292896927,36.420616038454,0.147902139738007,13195.91,91
Case94_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,504.545498761799,565.729647670579,101.208746330433,16.0390820693999,37.515597052382,0.251997305631117,13195.91,94
Case85_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,564.366467981535,532.509784902057,131.23773560738,9.20972013917035,24.98871210875,0.096856197839997,13195.91,85
Case87_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,513.097820322984,554.216970832908,101.295491678602,21.301635127004,20.4072849723359,0.264310517335558,13195.91,87
Case90_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,629.240576522311,627.139464771158,73.0718700966226,16.1029920157481,28.5554895562822,0.0873415041627195,13195.91,90
Case84_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,624.672448487439,538.779695827582,104.389524860263,13.1278106456899,31.4795366364443,0.186700698300945,13195.91,84
Case98_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,646.699425239011,497.176329592927,67.2031708726589,22.0555531613062,43.166537325964,0.12932944153691,13195.91,98
Case93_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,575.975081138473,549.707313205441,68.5779977943055,12.5528164964369,21.6279781935228,0.101311891779995,13195.91,93
Case96_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,661.980696596077,588.076702055342,130.348905593222,15.0637426374257,41.7515160800792,0.147406231484591,13195.91,96
Case97_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,658.078957774325,524.088772265792,73.4015038482831,29.3309632491284,24.2415381931912,0.064148873690428,13195.91,97
Case100_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,561.719260100919,516.934255259871,77.1259723262022,12.6484566869571,24.1647704343211,0.062564979318255,13195.91,100
Case95_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,558.43435136174,550.424296417811,94.1680693838658,9.89195978384086,31.3111411231094,0.11191396631815,13195.91,95
Case99_TD_21325ft_Event_DynamicControl_SBM.mat,1.80218227816648,569.185232866685,615.054376344078,85.1840705463914,8.97679462998308,57.2290474740845,0.179377368013793,13195.91,99
